Date,Ticker,Open,High,Low,Close,Volume
2020-02-24,AAPL,71.75960237227564,73.43011036441114,69.82113268068633,71.981689453125,222195200
2020-02-25,AAPL,72.65041125636773,73.03182567603444,69.07280838793456,69.54354095458984,230673600
2020-02-26,AAPL,69.16934036398257,71.90927139616765,69.16209855410392,70.646728515625,198054800
2020-02-27,AAPL,67.85850576335429,69.0413810989832,65.89347830358477,66.0286636352539,320605600
2020-02-28,AAPL,62.103468343907636,67.20915102510166,61.88861568726967,65.99005889892578,426510000
2020-03-02,AAPL,68.14336733709636,72.76865844299596,67.04256816593558,72.1337661743164,341397200
2020-03-03,AAPL,73.3069988099028,73.38665871766685,68.99311238709194,69.84285736083984,319475600
2020-03-04,AAPL,71.56166493954149,73.2418314905751,70.76261982320094,73.08250427246094,219178400
2020-03-05,AAPL,71.33954955045269,72.31240522279981,70.34738484234605,70.71190643310547,187572800
2020-03-06,AAPL,68.07579124975517,70.2049720207652,67.88991319528947,69.77285766601562,226176800
2020-03-09,AAPL,63.670171942415024,67.13189718407227,63.489119320777824,64.2543716430664,286744800
2020-03-10,AAPL,66.90258302825225,69.14763308452109,65.0268727397902,68.88208770751953,285290000
2020-03-11,AAPL,66.96290981260235,67.88748182990133,65.62794159632746,66.48975372314453,255598800
2020-03-12,AAPL,61.7848064103127,65.1789387030404,59.868062216126,59.923583984375,418474000
2020-03-13,AAPL,63.94536649521935,67.57366022928257,61.06300489011421,67.10292053222656,370732000
2020-03-16,AAPL,58.40757346412376,62.54281272853614,57.93683739697829,58.470340728759766,322423600
2020-03-17,AAPL,59.74978379495811,62.187957132183904,57.55059758461941,61.04129409790039,324056000
2020-03-18,AAPL,57.88131450093201,60.350871115595204,57.24159305699179,59.5469970703125,300233600
2020-03-19,AAPL,59.72081496454535,61.03646337436918,58.56690646649194,59.09075164794922,271857200
2020-03-20,AAPL,59.67012006159394,60.79264863512061,55.04000233501268,55.3393440246582,401693200
2020-03-23,AAPL,55.05931255400759,55.16070158535809,51.32479999006741,54.16370391845703,336752800
2020-03-24,AAPL,57.05814327611463,59.79324594207158,56.560852552036245,59.59770965576172,287531200
2020-03-25,AAPL,60.53193331315153,62.34245973328567,58.97488132854125,59.26939392089844,303602000
2020-03-26,AAPL,59.510798931904375,62.44626304168301,59.47217348326275,62.388328552246094,252087200
2020-03-27,AAPL,61.01473571142301,61.767913466106,59.638736473627105,59.80530548095703,204216800
2020-03-30,AAPL,60.529521124828726,61.68342967850782,60.20603760216864,61.51203155517578,167976400
2020-03-31,AAPL,61.70273919270683,63.366005560924876,60.833685075362965,61.386497497558594,197002000
2020-04-01,AAPL,59.50596558883749,60.04188167908633,57.726822887688364,58.15652084350586,176218400
2020-04-02,AAPL,58.018923255417455,59.18007364013517,57.1884945265853,59.1269645690918,165934000
2020-04-03,AAPL,58.61277240805976,59.31284110700112,57.68819653151743,58.2772216796875,129880000
2020-04-06,AAPL,60.56812804276326,63.515662294825994,60.20119742720632,63.361167907714844,201820400
2020-04-07,AAPL,65.37206847487805,65.58933753055518,62.52350996388426,62.62731170654297,202887200
2020-04-08,AAPL,63.42636197678972,64.54406151460887,63.061847651130236,64.23023986816406,168895200
2020-04-09,AAPL,64.86513503536223,65.19585671097452,63.89952086210519,64.69373321533203,161834800
2020-04-13,AAPL,64.77097468626023,66.07214313145124,64.17229133387406,65.96350860595703,131022800
2020-04-14,AAPL,67.59297682109842,69.58455560243435,67.12223707141726,69.29486846923828,194994800
2020-04-15,AAPL,68.17234288135833,69.1210568119712,67.74506136385055,68.66239166259766,131154400
2020-04-16,AAPL,69.3745539645896,69.57250664535655,68.16029439249986,69.2079849243164,157125200
2020-04-17,AAPL,68.72517714348913,69.27075152318855,66.83498322406335,68.2689208984375,215250000
2020-04-20,AAPL,67.09811161151838,67.99854202997274,66.83256626499734,66.85187530517578,130015200
2020-04-21,AAPL,66.69496415132106,66.92912586019385,64.07573448825138,64.78546142578125,180991600
2020-04-22,AAPL,66.05041994300701,67.08604320648949,65.7100474299754,66.65151977539062,116862400
2020-04-23,AAPL,66.59600474763815,68.01545898341168,66.35460116650802,66.39322662353516,124814400
2020-04-24,AAPL,66.91704870248016,68.31960235496462,66.86876505886688,68.30994415283203,126161200
2020-04-27,AAPL,68.02750161594408,68.68895219864656,67.58091104598891,68.35823059082031,117087600
2020-04-28,AAPL,68.81929803212363,69.0003506347447,67.15844834573424,67.25017547607422,112004800
2020-04-29,AAPL,68.73480456789414,69.92733815857098,68.53202656102843,69.45901489257812,137280800
2020-04-30,AAPL,69.99737340670072,71.1005894315717,69.6087172156617,70.92436218261719,183064000
2020-05-01,AAPL,69.10174168301795,72.17963585405194,69.00518177066984,69.78250122070312,240616800
2020-05-04,AAPL,69.80666159250394,70.89780288941466,69.11866006272429,70.76985931396484,133568000
2020-05-05,AAPL,71.2285148811078,72.66245223551824,71.08367131021836,71.83202362060547,147751200
2020-05-06,AAPL,72.53208591439893,73.2031872790944,72.14825527383692,72.57312774658203,142333600
2020-05-07,AAPL,73.19837876119128,73.66911859215423,72.89662434827942,73.32390594482422,115215200
2020-05-08,AAPL,73.98231154076618,75.122398042806,73.65553308459083,75.06914520263672,133838400
2020-05-11,AAPL,74.57774424961227,76.7441494175839,74.36957144120983,76.25035858154297,145946400
2020-05-12,AAPL,76.93295343320654,77.38318317958411,75.25792355724299,75.37895202636719,162301200
2020-05-13,AAPL,75.55809041384309,76.47791143801962,73.39410026175051,74.46883392333984,200622400
2020-05-14,AAPL,73.70877656980059,74.98683718466037,72.98744407851115,74.92632293701172,158929200
2020-05-15,AAPL,72.70180935336562,74.52933644505968,72.66791783323735,74.48334503173828,166348400
2020-05-18,AAPL,75.80498172029709,76.611028150083,75.11511790410643,76.2382583618164,135178400
2020-05-19,AAPL,76.25522103808397,77.0999976554672,75.76626852775506,75.79773712158203,101729600
2020-05-20,AAPL,76.65460086911052,77.34204178986873,76.61587086677298,77.2718505859375,111504800
2020-05-21,AAPL,77.13385452544689,77.67364408495487,76.45851368958552,76.69573211669922,102688800
2020-05-22,AAPL,76.43432834001963,77.27185079219365,76.33266854723075,77.1895523071289,81803200
2020-05-26,AAPL,78.30544857938091,78.48456841631166,76.61104938291827,76.6667251586914,125522000
2020-05-27,AAPL,76.52388732434491,77.14596806852482,75.78560919845494,77.000732421875,112945200
2020-05-28,AAPL,76.67638285095582,78.29090607267398,76.4004417495467,77.03462982177734,133560800
2020-05-29,AAPL,77.27667344915052,77.73658013010277,76.6037554918858,76.95957946777344,153532400
2020-06-01,AAPL,76.91360133395523,78.02706486056282,76.78288850329889,77.90603637695312,80791200
2020-06-02,AAPL,77.6397816394303,78.29091555107586,77.1992361328535,78.26670837402344,87642800
2020-06-03,AAPL,78.58621903033732,78.95898884323296,78.01496072344597,78.69756317138672,104491200
2020-06-04,AAPL,78.52085026224736,78.81857555541607,77.6470209126839,78.01979064941406,87560400
2020-06-05,AAPL,78.26913445919533,80.3024118345787,78.24008880036028,80.24189758300781,137250400
2020-06-08,AAPL,79.93932296340279,80.75021537775042,79.23009773769596,80.71632385253906,95654400
2020-06-09,AAPL,80.39679831013578,83.65729831044091,80.3653297249553,83.26516723632812,147712400
2020-06-10,AAPL,84.21162466782144,85.87455499385788,83.77350211039672,85.40738677978516,166651600
2020-06-11,AAPL,84.55293109627195,84.97653085136815,81.20528599627451,81.30694580078125,201662400
2020-06-12,AAPL,83.44186857843707,84.18740070270101,80.90027071068629,82.0088882446289,200146000
2020-06-15,AAPL,80.6654845616587,83.6742509001126,80.50330314287096,83.02311706542969,138808800
2020-06-16,AAPL,85.07335265810912,85.4945368687229,83.4418908130573,85.22342681884766,165428800
2020-06-17,AAPL,85.96654258564811,86.02705683600927,84.98379175074255,85.10482025146484,114406400
2020-06-18,AAPL,85.06121952041615,85.55501768454005,84.53111429723695,85.13867950439453,96820400
2020-06-19,AAPL,85.8430918789263,86.30783714893171,83.54596609025744,84.65216827392578,264476000
2020-06-22,AAPL,85.04429286253834,87.00979422869749,84.99830144840965,86.86698150634766,135445200
2020-06-23,AAPL,88.10871902854637,90.13715720348478,87.68995789692363,88.72112274169922,212155600
2020-06-24,AAPL,88.35080675031271,89.26820486684538,86.78227469992099,87.15504455566406,192623200
2020-06-25,AAPL,87.3099530977363,88.35079512662277,86.55231359048508,88.31206512451172,137522400
2020-06-26,AAPL,88.20801528772778,88.42828810168065,85.450981792104,85.59864044189453,205256800
2020-06-29,AAPL,85.50664216317482,87.66579402801841,85.02978953914176,87.5713882446289,130646000
2020-06-30,AAPL,87.1598666501381,88.58800861953088,87.1405053436716,88.30237579345703,140223200
2020-07-01,AAPL,88.37984827441205,88.9220535759505,88.08696138066959,88.13536834716797,110737200
2020-07-02,AAPL,89.04066652590694,89.67485466688348,88.02160865174983,88.13536834716797,114041600
2020-07-06,AAPL,89.56109054157537,90.96017971455592,89.52962194946613,90.49301147460938,118655600
2020-07-07,AAPL,90.87062222466152,91.64762315168353,90.10088271239697,90.21222686767578,112424400
2020-07-08,AAPL,91.1877146099101,92.34474679060094,91.10057024745561,92.31327819824219,117092000
2020-07-09,AAPL,93.20404946948581,93.25730230757911,91.66457041968785,92.71025848388672,125642800
2020-07-10,AAPL,92.30601639495103,92.93052759776583,91.69603540831204,92.87242889404297,90257200
2020-07-13,AAPL,94.17469096863013,96.77922651804644,92.23097365442625,92.44398498535156,191649200
2020-07-14,AAPL,91.82673375082925,94.16500509879575,90.89482027358295,93.97378540039062,170989200
2020-07-15,AAPL,95.84487140313816,96.09418977539168,93.42430181349536,94.62006378173828,153198000
2020-07-16,AAPL,93.49451003316076,94.31024088700049,92.85789898357274,93.45578002929688,110577600
2020-07-17,AAPL,93.90600938284572,94.06092201052024,92.79496133182224,93.26697540283203,92186800
2020-07-20,AAPL,93.35411067179673,95.37044189094031,93.01038653957822,95.23246765136719,90318000
2020-07-21,AAPL,96.02158957813295,96.09662665534265,93.66879530005893,93.9181137084961,103433200
2020-07-22,AAPL,93.620364272229,94.86211761268852,93.53322731563136,94.18193817138672,89001600
2020-07-23,AAPL,93.91568143989768,93.99314144318696,89.08664931990235,89.8951187133789,197004400
2020-07-24,AAPL,88.09663844239333,90.01614846898383,86.31267234298356,89.67242431640625,185438800
2020-07-27,AAPL,90.73261189357382,91.88964363599959,90.50992367152858,91.79766082763672,121214000
2020-07-28,AAPL,91.36926031193099,91.5459645894224,90.28484224245163,90.28968811035156,103625600
2020-07-29,AAPL,90.77137079362801,92.20435141750036,90.73506372270917,92.0203857421875,90329200
2020-07-30,AAPL,91.1949712384762,93.23793283077006,90.7883172670131,93.13385009765625,158130000
2020-07-31,AAPL,99.61613418906329,103.03397765297315,97.62157959922047,102.88390350341797,374336800
2020-08-03,AAPL,104.7622549635953,108.09053834247213,104.4645296144692,105.47632598876953,308151200
2020-08-04,AAPL,105.6651273181697,107.26996618839969,104.94379489849536,106.18070983886719,173071600
2020-08-05,AAPL,105.90235611566642,106.88510690463526,105.43760344433963,106.56558990478516,121776800
2020-08-06,AAPL,106.89720218347466,110.77737527223312,106.30900549573542,110.28357696533203,202428800
2020-08-07,AAPL,109.80587577731004,110.26176460572711,106.98082882286342,107.77620697021484,198045600
2020-08-10,AAPL,109.21902314455248,110.35874505613272,106.69709332777636,109.34269714355469,212403600
2020-08-11,AAPL,108.60795666047292,109.10506522291367,105.83140397675015,106.09087371826172,187902400
2020-08-12,AAPL,107.1796439994117,109.8737492325435,106.9856522603481,109.61670684814453,165598000
2020-08-13,AAPL,110.9940770606822,112.55816241863091,110.5066629686095,111.5566635131836,210082000
2020-08-14,AAPL,111.38208013380518,111.54697388434195,109.65067355223327,111.4572525024414,165565200
2020-08-17,AAPL,112.57756555807367,112.60181637912858,110.54062239475888,111.16625213623047,119561600
2020-08-18,AAPL,110.91892299463439,112.51695384329368,110.58428087027461,112.09259033203125,105633600
2020-08-19,AAPL,112.49998249055456,113.64455185030188,112.1386696245519,112.23323822021484,145538000
2020-08-20,AAPL,112.27444791147464,114.83760501028006,112.25747159683876,114.7236328125,126907200
2020-08-21,AAPL,115.68148161330981,121.1181872782855,115.66935990258521,120.63562774658203,338054800
2020-08-24,AAPL,124.83317459173283,124.91805616382935,120.21610549023623,122.07845306396484,345937600
2020-08-25,AAPL,120.95328347307442,121.42129395286675,119.35767277780953,121.07695007324219,211495600
2020-08-26,AAPL,122.39126546065715,123.17936898693925,121.32671591454528,122.72348022460938,163022400
2020-08-27,AAPL,123.32487721481381,123.65709200762272,120.11425938434616,121.25640869140625,155552400
2020-08-28,AAPL,122.22880256231407,122.64589153107447,120.83689273182479,121.05998992919922,187630000
2020-08-31,AAPL,123.7492594402055,127.06656806710367,122.21669905690888,125.16541290283203,225702700
2020-09-01,AAPL,128.77368605712132,130.75244043183687,126.61064913629612,130.1510467529297,151948100
2020-09-02,AAPL,133.45868391206912,133.8369730802814,123.186665513161,127.45454406738281,200119000
2020-09-03,AAPL,123.09934328509381,124.97138507910603,116.88180945410002,117.25039672851562,257599600
2020-09-04,AAPL,116.46473461185484,119.98573625952378,107.56037630423063,117.32801055908203,332607200
2020-09-08,AAPL,110.52850942019397,115.41717816603585,109.29664597406735,109.43244171142578,231366600
2020-09-09,AAPL,113.73909857280785,115.56264615107492,111.79915150644727,113.79729461669922,176940500
2020-09-10,AAPL,116.74601936225844,116.88181506989982,109.12202651754133,110.0822982788086,182274400
2020-09-11,AAPL,111.12990216626557,111.77008845058923,106.69712202889578,108.63706970214844,180860300
2020-09-14,AAPL,111.27537379227499,112.44904097306566,109.41302623599448,111.89615631103516,140150100
2020-09-15,AAPL,114.77699015613865,115.26197700807842,110.19871308977739,112.07076263427734,184642000
2020-09-16,AAPL,111.77006975767836,112.51694623083202,108.6758513682307,108.76314544677734,154679000
2020-09-17,AAPL,106.42550707639862,108.83103751673956,105.44583164529507,107.02688598632812,178011000
2020-09-18,AAPL,107.08507634439113,107.55065948223604,102.90448550905262,103.63196563720703,287104900
2020-09-21,AAPL,101.40104892896447,106.88140167582651,100.0042844680874,106.77470397949219,195713800
2020-09-22,AAPL,109.29662320835186,109.47121874863322,105.88231946545223,108.45274353027344,183055400
2020-09-23,AAPL,108.26846907252015,108.74375412227577,103.56409061974239,103.9035873413086,150718700
2020-09-24,AAPL,102.01211308896369,106.93958033536623,101.84721936701546,104.97053527832031,167743300
2020-09-25,AAPL,105.17423363698332,109.06382969318265,104.43705165768294,108.90863037109375,149981400
2020-09-28,AAPL,111.55667272467461,111.85736219121794,109.39362820642745,111.50817108154297,137672400
2020-09-29,AAPL,111.1104781178147,111.84765272079834,110.15990073985728,110.6642837524414,99382200
2020-09-30,AAPL,110.37330565840851,113.73911550361659,110.20841190929694,112.33264923095703,142675200
2020-10-01,AAPL,114.10769446919807,114.18529413378772,112.35204460964711,113.28321838378906,116120400
2020-10-02,AAPL,109.50032515653433,111.90586307346008,108.85044458473479,109.62641906738281,144712000
2020-10-05,AAPL,110.48970949498322,113.14743540361185,110.14051836534591,113.00193786621094,106243800
2020-10-06,AAPL,112.22593325878677,112.6333277612592,108.87952757625551,109.76220703125,161498200
2020-10-07,AAPL,111.1783781507114,112.08045390652613,110.70308575226879,111.62456512451172,96849000
2020-10-08,AAPL,112.75944851761336,112.90494606027923,111.14928853931941,111.51788330078125,83477200
2020-10-09,AAPL,111.81856678833006,113.48692273393875,111.46937566481606,113.45782470703125,100506900
2020-10-12,AAPL,116.45503667336371,121.42130453731181,115.6984583933761,120.66472625732422,240226800
2020-10-13,AAPL,121.50859444916024,121.62499394990238,116.05734733652297,117.46380615234375,262330500
2020-10-14,AAPL,117.36681195189107,119.33585728240598,116.02825097556021,117.55110931396484,150712000
2020-10-15,AAPL,115.15524988960917,117.56077991650847,114.60236531565721,117.08549499511719,112559200
2020-10-16,AAPL,117.63840880188037,117.90030584427576,115.24257258596,115.4462661743164,115393800
2020-10-19,AAPL,116.35804996814461,116.8042370043639,112.18716729027952,112.49755859375,120639300
2020-10-20,AAPL,112.71095010647143,115.40748342708119,112.15806534871491,113.98162078857422,124423700
2020-10-21,AAPL,113.16684064497652,115.14558807058964,112.95344522648205,113.36083984375,89946000
2020-10-22,AAPL,113.92340448698165,114.49569279996962,111.14927920105526,112.27445220947266,101988000
2020-10-23,AAPL,112.89522488264528,113.05042420827988,110.84858002778377,111.58576202392578,82572600
2020-10-26,AAPL,110.58669317293085,113.05042702646372,109.49061825916863,111.59546661376953,111850700
2020-10-27,AAPL,112.02225141814819,113.75850508779021,111.10077943831497,113.09892272949219,92276800
2020-10-28,AAPL,111.59547326085323,111.96406058991157,107.76407283902445,107.86106872558594,143937800
2020-10-29,AAPL,108.99594897135509,113.41902674173545,108.83104781563942,111.85736846923828,146129200
2020-10-30,AAPL,107.72527053869118,108.6273463236584,104.48556211975591,105.5913314819336,190272600
2020-11-02,AAPL,105.83382320217856,107.35668150297613,104.09756951905206,105.5040283203125,122866900
2020-11-03,AAPL,106.3673230400161,108.14236934595198,105.46524717293197,107.1239013671875,107624400
2020-11-04,AAPL,110.71278263905,112.11924135480659,108.97652906147681,111.49845886230469,138235500
2020-11-05,AAPL,114.40838980980128,116.02825144019144,113.36082388514865,115.45596313476562,126387100
2020-11-06,AAPL,114.96527887670223,115.8203256136095,112.83736946099638,115.32479095458984,114457900
2020-11-09,AAPL,117.08347300114552,118.53122507296646,112.7596464655049,113.02198791503906,154515300
2020-11-10,AAPL,112.27381007713998,114.25596336763643,110.89406574913825,112.68190002441406,138023400
2020-11-11,AAPL,113.86732041488949,116.23813418126791,113.13858512576901,116.10210418701172,112295000
2020-11-12,AAPL,116.22841881317535,117.1126137436234,115.20818648034917,115.83003997802734,103162300
2020-11-13,AAPL,116.05355128357041,116.27702600238625,114.52806537956721,115.87865447998047,81581900
2020-11-16,AAPL,115.54827474511946,117.55958400464418,114.80010971790968,116.88915252685547,91183000
2020-11-17,AAPL,116.16039565890526,117.24863549686008,115.58712010448728,116.00492858886719,74271000
2020-11-18,AAPL,115.24705927558566,116.42275133775613,114.65435397133162,114.68350219726562,76322100
2020-11-19,AAPL,114.25598971249795,115.68431227037438,113.49810608907285,115.2762222290039,74113000
2020-11-20,AAPL,115.27620565626937,115.40251710432108,113.96448361868471,114.0130615234375,73604300
2020-11-23,AAPL,113.85761911856477,114.28514625847261,110.52486892820643,110.62203216552734,127959300
2020-11-24,AAPL,110.6803017783766,112.56529172077765,109.39772075566353,111.90457153320312,113874200
2020-11-25,AAPL,112.27380983588145,113.43978322932423,111.90457924459807,112.74019622802734,76499200
2020-11-27,AAPL,113.26491022315516,114.15882383972767,112.92483519653295,113.28433990478516,46691300
2020-11-30,AAPL,113.6535782947568,117.54016723580712,113.49811117883634,115.67460632324219,169410200
2020-12-01,AAPL,117.57901628913943,119.96926723797301,116.60736920035771,119.24053192138672,127728200
2020-12-02,AAPL,118.56037345602128,119.87210294466338,117.4624149241799,119.59032440185547,89004200
2020-12-03,AAPL,120.01785729073868,120.270487635051,118.74500184780301,119.45430755615234,78967600
2020-12-04,AAPL,119.12394956144712,119.37657991827966,118.07456876821664,118.78387451171875,78260400
2020-12-07,AAPL,118.84215876062711,121.038083362331,118.7838623046875,120.2413330078125,86712000
2020-12-08,AAPL,120.84375108576852,121.43645640289948,119.6000365852931,120.85346221923828,82225500
2020-12-09,AAPL,120.99920839659741,122.37894545635208,117.5692954268489,118.32717895507812,115089200
2020-12-10,AAPL,117.0834850101648,120.35793867044406,116.74340998030307,119.74579620361328,81312200
2020-12-11,AAPL,118.95873784398792,119.27938312055916,117.13204422429256,118.9393081665039,86939800
2020-12-14,AAPL,119.12392925566253,119.85266455789507,118.09398573402578,118.32717895507812,79184500
2020-12-15,AAPL,120.81459511068267,124.27366377761385,120.61055011219938,124.25422668457031,157243700
2020-12-16,AAPL,123.79756533721344,124.73033828648967,122.97165933994127,124.18621826171875,98208600
2020-12-17,AAPL,125.24531371153455,125.90604149372504,124.40969655609783,125.05098724365234,94359800
2020-12-18,AAPL,125.30361605465058,125.43964605507787,122.5441344465272,123.0688247680664,192541500
2020-12-21,AAPL,121.47532055765235,124.672040495101,119.94983486476208,124.59430694580078,121251600
2020-12-22,AAPL,127.87848972538272,130.5991048748753,125.97405467288996,128.14083862304688,168904800
2020-12-23,AAPL,128.41286824547294,128.67520225485305,127.07199067068275,127.24689483642578,88223700
2020-12-24,AAPL,127.59667642019997,129.6760001670091,127.38291291879534,128.22824096679688,54930100
2020-12-28,AAPL,130.19097883452193,133.44598718799116,129.7245776284665,132.81442260742188,124486200
2020-12-29,AAPL,134.13589678161503,134.8549062093824,130.53107920371312,131.04605102539062,121047300
2020-12-30,AAPL,131.73592955161843,132.13430846309575,129.61773093964035,129.9286651611328,96452100
2020-12-31,AAPL,130.27844532518537,130.91973597132423,127.98535756948488,128.9278564453125,99116600
2021-01-04,AAPL,129.73431458165692,129.8217592553949,123.16597863459702,125.7408447265625,143301900
2021-01-05,AAPL,125.23559175221487,128.00479186519019,124.78862757117713,127.29547882080078,97664900
2021-01-06,AAPL,124.09877604874403,127.33436285992687,122.79676500387103,123.01052856445312,155088000
2021-01-07,AAPL,124.72062409151188,127.89791430422592,124.23480053472447,127.20803833007812,109578200
2021-01-08,AAPL,128.67524616951312,128.8695874924766,126.5376250523671,128.3060302734375,105158200
2021-01-11,AAPL,125.52707332046941,126.47928319135579,124.85663454489163,125.3230209350586,100384500
2021-01-12,AAPL,124.85666571536174,126.01292826031991,123.26316489383075,125.14816284179688,91951100
2021-01-13,AAPL,125.1092433563661,127.722975761063,124.84690938109378,127.1788558959961,88636800
2021-01-14,AAPL,127.09144014639318,127.28576659581172,125.10927181431389,125.2550277709961,90221800
2021-01-15,AAPL,125.1287025525268,126.52787663913662,123.39917203606663,123.53520202636719,111598500
2021-01-19,AAPL,124.15708026227341,125.06071988412404,123.34090015787666,124.2056655883789,90757300
2021-01-20,AAPL,125.01212908230433,128.7335395413519,124.90524730001776,128.2865753173828,104319500
2021-01-21,AAPL,130.00638521290585,135.7099489572785,129.80233279797613,132.9893341064453,120150900
2021-01-22,AAPL,132.41609459613093,135.88488261922302,131.19182431947797,135.1269989013672,114459400
2021-01-25,AAPL,139.01355380816258,140.97627022018892,132.6686847833474,138.8677978515625,157611700
2021-01-26,AAPL,139.52854031294,140.20869037046396,137.3617564370404,139.10101318359375,98390600
2021-01-27,AAPL,139.36334793740457,140.20869106595407,136.42898412808006,138.03219604492188,140843800
2021-01-28,AAPL,135.5642045936499,137.96417406452278,132.82415271471342,133.20309448242188,142621100
2021-01-29,AAPL,131.9788209864335,132.86302336292994,126.51816929301403,128.2185516357422,177523800
2021-02-01,AAPL,129.95780442586786,131.5415940017464,127.21775238608966,130.3367462158203,106239800
2021-02-02,AAPL,131.8816374338767,132.44519444855226,130.7933975854858,131.16262817382812,83305400
2021-02-03,AAPL,131.9108002272906,131.92052618668296,129.82176496768204,130.1424102783203,89880900
2021-02-04,AAPL,132.43550657690793,133.5043095225396,130.7739834636992,133.49459838867188,84183100
2021-02-05,AAPL,133.6551792335879,133.7232884555335,132.20525610000038,133.08103942871094,75693800
2021-02-08,AAPL,132.37065786118401,133.27564766652046,131.29051736028654,133.22698974609375,71297200
2021-02-09,AAPL,132.94478730279516,134.17090160726997,132.19551172596402,132.3511962890625,76774200
2021-02-10,AAPL,132.80853804149436,133.3048279995829,130.7844904817518,131.74786376953125,73046600
2021-02-11,AAPL,132.24413324277845,132.72095704438246,130.17144270344224,131.49485778808594,64280000
2021-02-12,AAPL,130.73585850968206,131.88410821935858,130.0936095966532,131.72840881347656,60145100
2021-02-16,AAPL,131.84520181246612,132.35120265140839,129.21782237561078,129.60707092285156,80576300
2021-02-17,AAPL,127.7192638281322,128.66317119438432,125.98714852369966,127.3202896118164,97918500
2021-02-18,AAPL,125.72435983682121,126.50284183314855,123.98251954791307,126.22064971923828,96856700
2021-02-19,AAPL,126.73640709556466,127.1937647700894,125.3351422926217,126.37635040283203,87668800
2021-02-22,AAPL,124.56642052486617,126.23042665376691,122.22125536466936,122.6104965209961,103916400
2021-02-23,AAPL,120.43072170415333,123.30136048380355,115.20517794881079,122.47422790527344,158273000
2021-02-24,AAPL,121.57899194807914,122.18230857916163,118.94189453786483,121.97795867919922,111039900
2021-02-25,AAPL,121.32596667655264,123.0580814668372,117.29733797299157,117.7352294921875,148199500
2021-02-26,AAPL,119.29222499597206,121.49143122307309,117.93961772875939,117.99800872802734,164560400
